Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item Category,Close Amount,Disposition
2017092943774,17-Aug-17,7/18/2017 0:00,ORF,Norfolk International,UAL,Passenger Property Loss,Checked Baggage,Travel Accessories,-,In Review
2017071141389,17-May-17,5/6/2017 0:00,ORF,Norfolk International,American Airlines,Property Damage,Checkpoint,Personal Electronics,$263.94,Approve in Full
2017070741289,20-Jun-17,6/16/2017 16:35,ORF,Norfolk International,Not Provided,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming,-,*Insufficient
2017052339879,20-Mar-17,3/11/2017 7:30,ORF,Norfolk International,Delta Air Lines,Passenger Property Loss,Checked Baggage,-,-,In Review
2017120545730,20-Nov-17,11/13/2017 12:00,ORF,Norfolk International,American Airlines,Property Damage,Checked Baggage,Audio/Video,-,In Review
2017062140815,21-Jun-17,4/20/2017 0:00,ORF,Norfolk International,American Airlines,Property Damage,Checkpoint,Personal Accessories,$79.00,Approve in Full
2017101144226,21-Sep-17,8/30/2017 0:00,ORF,Norfolk International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2017092943818,22-Aug-17,7/25/2017 0:00,ORF,Norfolk International,Delta Air Lines,Property Damage,Checked Baggage,Baggage/Cases/Purses,$65.00,Pending Payment
2017050239188,23-Mar-17,3/22/2017 0:00,ORF,Norfolk International,American Airlines,Passenger Property Loss,Motor Vehicle,-,-,In Review
2017092643531,24-Aug-17,8/11/2017 0:00,ORF,Norfolk International,Delta Air Lines,Property Damage,Checkpoint,Computer & Accessories,-,In Review
2017091142840,26-Jul-17,6/21/2017 0:00,ORF,Norfolk International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing,-,*Insufficient
2017102344634,27-Sep-17,9/20/2017 10:05,ORF,Norfolk International,Southwest Airlines,-,Checkpoint,Personal Accessories,-,In Review
2017060640228,28-Mar-17,3/23/2017 14:30,ORF,Norfolk International,UAL,Passenger Property Loss,Checked Baggage,Computer & Accessories; Personal Electronics; Travel Accessories,-,In Review
2017101844485,29-Sep-17,9/21/2017 0:00,ORF,Norfolk International,American Airlines,Passenger Property Loss,Checked Baggage,Computer & Accessories; Other,-,In Review
2017101944581,29-Sep-17,9/25/2017 0:00,ORF,Norfolk International,UAL,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,In Review
2017121846060,30-Nov-17,10/3/2017 0:00,ORF,Norfolk International,UAL,Passenger Property Loss,Checked Baggage,Personal Electronics,-,In Review
2017040438364,31-Jan-17,1/17/2017 0:00,ORF,Norfolk International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017091142855,14-Jul-17,7/2/2017 0:00,OTH,North Bend Municipal,UAL,Property Damage,Checked Baggage,Sporting Equipment & Supplies,-,In Review
2017062140810,30-May-17,5/29/2017 0:00,OTH,North Bend Municipal,-,Property Damage,Checked Baggage,Sporting Equipment & Supplies,-,In Review
2017090142731,19-Jul-17,7/2/2017 0:00,PAH,Barkley Regional Airport,UAL,Passenger Property Loss,Checked Baggage,Travel Accessories,-,In Review
2017032838260,30-Jan-17,1/22/2017 12:00,PBG,Plattsburgh International Aiport,Allegiant Air,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017060840365,1-May-17,4/7/2017 7:30,PBI,Palm Beach International,American Airlines,Property Damage,Checked Baggage,Home Decor,$0.00,Deny
2017100443959,1-Sep-17,8/3/2017 11:30,PBI,Palm Beach International,Delta Air Lines,Passenger Property Loss,Checkpoint,Jewelry & Watches; Other,-,In Review
2017070641214,2-Jun-17,5/21/2017 0:00,PBI,Palm Beach International,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing,-,*Insufficient
2017050939338,3-Apr-17,3/3/2017 0:00,PBI,Palm Beach International,Southwest Airlines,Property Damage,Checked Baggage,Household Items,$0.00,Deny
2017051639551,3-Mar-17,2/27/2017 0:00,PBI,Palm Beach International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Currency,$100.00,Approve in Full
2017060840392,4-Apr-17,3/27/2017 0:00,PBI,Palm Beach International,Delta Air Lines,Passenger Property Loss,Checkpoint,Household Items,-,*Insufficient
2017060640272,5-Apr-17,3/9/2017 8:00,PBI,Palm Beach International,American Airlines,Passenger Property Loss,Checkpoint,Audio/Video,-,In Review
2017070741291,5-Jun-17,4/7/2017 15:00,PBI,Palm Beach International,American Airlines,Property Damage,Checkpoint,Jewelry & Watches,-,In Review
2017062140860,5-May-17,4/9/2017 0:00,PBI,Palm Beach International,Delta Air Lines,Passenger Property Loss,Checkpoint,Jewelry & Watches,$0.00,Deny
2017122746304,6-Dec-17,10/30/2017 0:00,PBI,Palm Beach International,Delta Air Lines,Property Damage,Checkpoint,-,-,In Review
2017090842784,8-Sep-17,7/19/2017 19:15,PBI,Palm Beach International,Jet Blue,Property Damage,Checkpoint,Audio/Video,-,In Review
2017112545413,9-Nov-17,9/15/2017 21:30,PBI,Palm Beach International,Jet Blue,Property Damage,Checkpoint,Jewelry & Watches,-,In Review
2017112545433,9-Nov-17,10/28/2017 0:00,PBI,Palm Beach International,Delta Air Lines,Passenger Property Loss,Checked Baggage,-,-,In Review
2017051639559,10-Apr-17,4/2/2017 15:00,PBI,Palm Beach International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2017092043309,10-Aug-17,7/11/2017 5:29,PBI,Palm Beach International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,-,In Review
2017083142611,13-Jul-17,7/11/2017 0:00,PBI,Palm Beach International,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,In Review
2017090142650,13-Jul-17,6/24/2017 17:00,PBI,Palm Beach International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Other,-,In Review
2017062941097,13-Jun-17,6/7/2017 0:00,PBI,Palm Beach International,American Airlines,Property Damage,Checkpoint,Personal Electronics,-,In Review
2017061340498,13-Jun-17,4/7/2017 0:00,PBI,Palm Beach International,UAL,Passenger Property Loss,Checked Baggage,Other,$23.84,Approve in Full
2017071841661,14-Jun-17,5/15/2017 17:06,PBI,Palm Beach International,-,Property Damage,-,Sporting Equipment & Supplies,-,In Review
2018010946684,15-Dec-17,11/17/2017 19:00,PBI,Palm Beach International,Spirit Airlines,Passenger Property Loss,Checked Baggage,Computer & Accessories,-,In Review
2017112445369,16-Oct-17,10/10/2017 0:00,PBI,Palm Beach International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,-,Received
2017090142682,17-Jul-17,7/15/2017 10:34,PBI,Palm Beach International,Delta Air Lines,Property Damage,Checkpoint,Baggage/Cases/Purses,-,In Review
2017090142684,17-Jul-17,7/9/2017 17:55,PBI,Palm Beach International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Travel Accessories,-,In Review
2017050939349,17-Mar-17,2/8/2017 0:00,PBI,Palm Beach International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing; Medical/Science,-,In Review
2017061340559,17-May-17,4/22/2017 13:01,PBI,Palm Beach International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Jewelry & Watches,-,In Review
2017051839711,18-May-17,3/23/2017 16:00,PBI,Palm Beach International,American Airlines,Property Damage,Checked Baggage,Home Decor; Household Items,-,In Review
2017032738219,19-Mar-17,3/18/2017 0:00,PBI,Palm Beach International,Southwest Airlines,Property Damage,Checkpoint,Computer & Accessories,-,In Review
2017103144888,19-Oct-17,10/18/2017 0:00,PBI,Palm Beach International,Southwest Airlines,Passenger Property Loss,Checkpoint,Office Equipment & Supplies,-,In Review
2017102644745,19-Oct-17,9/8/2017 0:00,PBI,Palm Beach International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,-,*Insufficient
2017120645759,20-Nov-17,11/20/2017 0:00,PBI,Palm Beach International,Jet Blue,Passenger Property Loss,Checkpoint,Clothing; Cosmetics & Grooming,-,Closed: Canceled
2017102644809,20-Sep-17,8/24/2017 0:00,PBI,Palm Beach International,Southwest Airlines,Property Damage,Checked Baggage,Computer & Accessories,-,In Review
2017122246245,21-Nov-17,11/5/2017 21:00,PBI,Palm Beach International,Jet Blue,Property Damage,Checked Baggage,Baggage/Cases/Purses; Cosmetics & Grooming,-,In Review
2017122246253,21-Nov-17,10/18/2017 13:00,PBI,Palm Beach International,UAL,Property Damage,Checked Baggage,Home Decor,-,*Insufficient
2017112145305,21-Oct-17,10/3/2017 0:00,PBI,Palm Beach International,Jet Blue,Passenger Property Loss,Checkpoint,Other,-,In Review
2017092743608,22-Aug-17,8/10/2017 6:40,PBI,Palm Beach International,Delta Air Lines,Property Damage,Checkpoint,Baggage/Cases/Purses,-,In Review
2017041738623,22-Feb-17,1/2/2017 0:00,PBI,Palm Beach International,-,Property Damage,Checked Baggage,-,$0.00,Deny
2017112845560,22-Nov-17,5/18/2017 0:00,PBI,Palm Beach International,Southwest Airlines,Personal Injury,Checkpoint,Other,-,*Insufficient
2017112845481,23-Oct-17,10/2/2017 0:00,PBI,Palm Beach International,UAL,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2017060140108,25-Apr-17,4/19/2017 0:00,PBI,Palm Beach International,American Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,*Insufficient
2017042739008,28-Feb-17,2/23/2017 12:00,PBI,Palm Beach International,Delta Air Lines,Passenger Property Loss,Checkpoint,Personal Electronics,-,In Review
2017101144245,30-Aug-17,8/9/2017 0:00,PBI,Palm Beach International,Not Provided,Property Damage,Checked Baggage,Cosmetics & Grooming,-,In Review
2017080342055,30-Jun-17,3/21/2017 0:00,PBI,Palm Beach International,Delta Air Lines,Property Damage,Checked Baggage,Household Items,-,In Review
2017042438848,31-Mar-17,3/20/2017 0:00,PBI,Palm Beach International,Jet Blue,Passenger Property Loss,Checked Baggage,Other,-,In Review
2017071841636,31-May-17,5/20/2017 0:00,PBI,Palm Beach International,Jet Blue,Property Damage,Checked Baggage,Clothing,-,In Review
2017062140803,31-May-17,5/26/2017 0:00,PBI,Palm Beach International,Delta Air Lines,Passenger Property Loss,Checkpoint,Jewelry & Watches,-,*Insufficient
2017082442469,1-Jul-17,6/21/2017 12:19,PDX,Portland International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Travel Accessories,-,In Review
2017061640743,2-May-17,5/1/2017 19:22,PDX,Portland International,Virgin America,Property Damage,Checked Baggage,Cosmetics & Grooming,-,*Insufficient
2017040538373,3-Feb-17,1/31/2017 0:00,PDX,Portland International,Southwest Airlines,Passenger Property Loss,Checkpoint,Personal Electronics,$262.48,Settle
2017112845512,3-Nov-17,9/27/2017 11:30,PDX,Portland International,Southwest Airlines,Passenger Property Loss,Checkpoint,Medical/Science,-,In Review
2017103144942,3-Oct-17,8/29/2017 0:00,PDX,Portland International,-,Property Damage,Checked Baggage,-,-,*Insufficient
2018011246773,5-Jan-17,1/3/2018 0:00,PDX,Portland International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Food & Drink,-,In Review
2017070741265,5-Jun-17,5/22/2017 6:03,PDX,Portland International,Jet Blue,Passenger Property Loss,Checkpoint,Audio/Video,-,In Review
2017052239851,6-Apr-17,3/17/2017 0:00,PDX,Portland International,UAL,Property Damage,Checked Baggage,Food & Drink,-,In Review
2017081642241,6-Jul-17,6/20/2017 0:00,PDX,Portland International,Jet Blue,Passenger Property Loss,Checkpoint,Personal Electronics,-,In Review
2017072741943,6-Jun-17,5/31/2017 0:00,PDX,Portland International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017062941077,7-Jun-17,4/27/2017 15:45,PDX,Portland International,Delta Air Lines,Property Damage,Checked Baggage,Audio/Video,$10.29,Approve in Full
2017051839706,7-Mar-17,2/2/2017 0:00,PDX,Portland International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2018010946694,8-Dec-17,12/4/2017 0:00,PDX,Portland International,UAL,Passenger Property Loss,Checked Baggage,-,-,In Review
2017110845072,8-Nov-17,9/16/2017 0:00,PDX,Portland International,American Airlines,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2017101144261,8-Sep-17,8/28/2017 0:00,PDX,Portland International,Alaska Airlines,Property Damage,Checkpoint,Household Items,-,In Review
2017051839690,9-Mar-17,3/1/2017 0:00,PDX,Portland International,Southwest Airlines,Property Damage,Checked Baggage,Personal Electronics,-,In Review
2017121946071,11-Dec-17,11/22/2017 0:00,PDX,Portland International,Southwest Airlines,Property Damage,Checkpoint,Personal Accessories,-,In Review
2017051739611,11-Mar-17,1/9/2017 10:55,PDX,Portland International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Travel Accessories,$0.00,Deny
2017062941104,11-May-17,4/25/2017 0:00,PDX,Portland International,Alaska Airlines,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017110845073,11-Oct-17,10/7/2017 0:00,PDX,Portland International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Household Items,-,In Review
2017092043338,11-Sep-17,8/28/2017 0:00,PDX,Portland International,American Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,In Review
2017060640218,12-Apr-17,3/26/2017 0:00,PDX,Portland International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Travel Accessories,-,In Review
2017082442487,12-Jul-17,6/19/2017 8:45,PDX,Portland International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Travel Accessories,-,In Review
2017071341496,12-Jun-17,6/9/2017 0:00,PDX,Portland International,American Airlines,Passenger Property Loss,Checked Baggage,Medical/Science,-,In Review
2017052339891,12-May-17,4/9/2017 10:37,PDX,Portland International,Delta Air Lines,Property Damage,Checked Baggage,Cameras,-,In Review
2017061340491,12-May-17,5/11/2017 18:00,PDX,Portland International,Virgin America,Passenger Property Loss,Checked Baggage,Sporting Equipment & Supplies,-,*Insufficient
2017103144936,12-Oct-17,4/29/2017 10:30,PDX,Portland International,UAL,Personal Injury,Checkpoint,Other,-,In Review
2017101844540,13-Sep-17,8/19/2017 0:00,PDX,Portland International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Medical/Science,-,In Review
2017081442171,14-Aug-17,6/8/2017 17:08,PDX,Portland International,Air Canada,Passenger Property Loss,Checked Baggage,Food & Drink; Medical/Science,-,In Review
2018010446487,14-Dec-17,11/14/2017 0:00,PDX,Portland International,Alaska Airlines,Property Damage,Checked Baggage,Food & Drink,-,In Review
2017071841657,14-Jun-17,5/19/2017 19:00,PDX,Portland International,-,Property Damage,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017061440597,15-May-17,3/24/2017 0:00,PDX,Portland International,UAL,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Other,-,*Insufficient
2017112945583,15-Nov-17,10/25/2017 0:00,PDX,Portland International,UAL,Passenger Property Loss,Checked Baggage,Travel Accessories,-,In Review
2017081042134,16-Aug-17,7/10/2017 0:00,PDX,Portland International,-,Personal Injury,Checkpoint,Other,-,In Review
2017092743599,16-Aug-17,6/30/2017 11:13,PDX,Portland International,-,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses,-,In Review
2017041438595,16-Feb-17,2/2/2017 11:00,PDX,Portland International,Alaska Airlines,Property Damage,Checked Baggage,Travel Accessories,-,In Review
2018011646810,16-Jan-17,12/30/2017 0:00,PDX,Portland International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Jewelry & Watches,-,In Review
2017062741034,16-Jun-17,5/19/2017 0:00,PDX,Portland International,UAL,Passenger Property Loss,Checked Baggage,Other,-,In Review
2017092743595,17-Aug-17,7/13/2017 0:00,PDX,Portland International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Clothing,-,In Review
2017051139410,17-Mar-17,3/15/2017 12:45,PDX,Portland International,Horizon Air,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,$0.00,Deny
2017051539518,17-Mar-17,3/10/2017 11:15,PDX,Portland International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Clothing,-,*Insufficient
2017061940789,17-May-17,5/7/2017 0:00,PDX,Portland International,-,Passenger Property Loss,Checked Baggage,Jewelry & Watches; Medical/Science; Personal Accessories,-,In Review
2017071141355,17-May-17,4/29/2017 0:00,PDX,Portland International,Alaska Airlines,Property Damage,Checkpoint,Computer & Accessories,-,In Review
2017101244331,18-Sep-17,9/13/2017 0:00,PDX,Portland International,Southwest Airlines,Property Damage,Checked Baggage,Travel Accessories,-,In Review
2017030337832,19-Jan-17,1/18/2017 0:00,PDX,Portland International,-,Passenger Property Loss,Checkpoint,Travel Accessories,-,In Review
2017101244304,19-Sep-17,6/27/2017 0:00,PDX,Portland International,Jet Blue,Passenger Property Loss,Checkpoint,Incidentals; Personal Electronics,-,In Review
2017072741933,20-Jun-17,6/4/2017 11:30,PDX,Portland International,Jet Blue,Property Damage,Checkpoint,Home Decor,-,In Review
2017120645764,20-Nov-17,10/10/2017 0:00,PDX,Portland International,Alaska Airlines,Passenger Property Loss,Checkpoint,Personal Documents,-,In Review
2017111945238,20-Oct-17,9/21/2017 0:00,PDX,Portland International,Delta Air Lines,Property Damage,Checked Baggage,Incidentals; Medical/Science,-,In Review
2017102644776,20-Sep-17,7/28/2017 21:46,PDX,Portland International,Volaris Airlines,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Clothing; Cosmetics & Grooming,-,*Insufficient
2017090642749,21-Jul-17,6/28/2017 0:00,PDX,Portland International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Travel Accessories,-,In Review
2017071941681,21-Jun-17,3/19/2017 11:00,PDX,Portland International,UAL,Passenger Property Loss,Checkpoint,Personal Accessories,-,In Review
2017073141983,22-Jun-17,5/31/2017 0:00,PDX,Portland International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Cosmetics & Grooming; Hunting & Fishing Items,-,In Review
2017031037924,23-Jan-17,1/7/2017 7:30,PDX,Portland International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Clothing,$39.00,Settle
2017072641854,23-Jun-17,5/9/2017 11:00,PDX,Portland International,Southwest Airlines,Property Damage,Checkpoint,Cameras,-,In Review
2017051139423,23-Mar-17,1/16/2017 12:59,PDX,Portland International,Delta Air Lines,Property Damage,Checked Baggage,Food & Drink; Household Items,-,In Review
